Quarter,Year,Data,CCG_Code,AT_CODE,Region_Code,Patient_Type,Band_1,Band_2,Band_3,Urgent_Occasional,Free___Arrest_of_Bleeding,Free___Bridge_Repairs,Free___Denture_Repair,Free___Prescription_Issue,Free___Removal_of_sutures,Total
Q3,2013/2014,Provisional,00W,Q46,Y54,Child,6643,9576,924,898.8,0,0,0,0,0,18041.8
Q3,2013/2014,Provisional,00W,Q46,Y54,Non-Paying Adult,3621,14955,22656,2758.8,0,0,59,0,2,44051.8
Q3,2013/2014,Provisional,00W,Q46,Y54,Paying Adult,5203,9459,7272,1584,1.2,0,63,0,2,23584.2
Q3,2013/2014,Provisional,00X,Q47,Y54,Child,7222,6060,708,512.4,0,0,0,0,0,14502.4
Q3,2013/2014,Provisional,00X,Q47,Y54,Non-Paying Adult,2396,6708,6492,1240.8,0,0,34,0,2,16872.8
Q3,2013/2014,Provisional,00X,Q47,Y54,Paying Adult,10001,15129,7980,2263.2,0,7.2,118,0,0,35498.4
Q3,2013/2014,Provisional,00Y,Q46,Y54,Child,9831,12579,780,1030.8,0,0,0,0,0,24220.8
Q3,2013/2014,Provisional,00Y,Q46,Y54,Non-Paying Adult,4706,13989,19776,2676,0,1.2,42,0,1,41191.2
Q3,2013/2014,Provisional,00Y,Q46,Y54,Paying Adult,11781,17646,13392,3021.6,1.2,15.6,111,0,1,45969.4
Q3,2013/2014,Provisional,01A,Q47,Y54,Child,15530,19074,1188,1766.4,0,0,1,0,0,37559.4
Q3,2013/2014,Provisional,01A,Q47,Y54,Non-Paying Adult,7216,22866,25536,4420.8,0,0,79,0,2,60119.8
Q3,2013/2014,Provisional,01A,Q47,Y54,Paying Adult,17985,29562,18936,5158.8,0,9.6,226,0,3,71880.4
Q3,2013/2014,Provisional,01C,Q44,Y54,Child,9178,7410,1020,573.6,3.6,0,0,0,0,18185.2
Q3,2013/2014,Provisional,01C,Q44,Y54,Non-Paying Adult,2548,7011,8832,1172.4,0,0,11,0,3,19577.4
Q3,2013/2014,Provisional,01C,Q44,Y54,Paying Adult,17031,26340,16188,3910.8,0,6,169,0,8,63652.8
Q3,2013/2014,Provisional,01D,Q46,Y54,Child,10172,7836,444,909.6,0,0,0,0,0,19361.6
Q3,2013/2014,Provisional,01D,Q46,Y54,Non-Paying Adult,4955,13032,16884,2528.4,1.2,2.4,58,0,2,37463
Q3,2013/2014,Provisional,01D,Q46,Y54,Paying Adult,9849,13278,9960,2697.6,0,8.4,132,0,2,35927
Q3,2013/2014,Provisional,01E,Q47,Y54,Child,7099,7761,480,742.8,0,0,2,0,0,16084.8
Q3,2013/2014,Provisional,01E,Q47,Y54,Non-Paying Adult,2941,9600,10200,2143.2,0,0,34,0,0,24918.2
Q3,2013/2014,Provisional,01E,Q47,Y54,Paying Adult,10340,13278,8304,3584.4,1.2,12,165,0,0,35684.6
Q3,2013/2014,Provisional,01F,Q48,Y54,Child,4488,4572,480,498,0,0,1,0,0,10039
Q3,2013/2014,Provisional,01F,Q48,Y54,Non-Paying Adult,1799,6309,10404,1293.6,0,0,46,0,1,19852.6
Q3,2013/2014,Provisional,01F,Q48,Y54,Paying Adult,5193,10743,6672,1464,0,0,108,0,3,24183
Q3,2013/2014,Provisional,01G,Q46,Y54,Child,8310,11469,1440,1094.4,0,0,0,0,0,22313.4
Q3,2013/2014,Provisional,01G,Q46,Y54,Non-Paying Adult,4591,15834,27936,3123.6,1.2,12,78,0,0,51575.8
Q3,2013/2014,Provisional,01G,Q46,Y54,Paying Adult,9652,17583,13764,2805.6,14.4,24,164,0,6,44013
Q3,2013/2014,Provisional,01H,Q49,Y54,Child,18267,17463,1176,1554,0,0,3,0,4,38467
Q3,2013/2014,Provisional,01H,Q49,Y54,Non-Paying Adult,6329,16767,17868,3315.6,0,4.8,77,0,6,44367.4
Q3,2013/2014,Provisional,01H,Q49,Y54,Paying Adult,28945,46626,24024,7236,1.2,21.6,475,0,32,107360.8
Q3,2013/2014,Provisional,01J,Q48,Y54,Child,4594,7260,1092,537.6,0,0,1,0,0,13484.6
Q3,2013/2014,Provisional,01J,Q48,Y54,Non-Paying Adult,2663,10215,24648,1791.6,0,2.4,90,0,0,39410
Q3,2013/2014,Provisional,01J,Q48,Y54,Paying Adult,5144,10386,9552,1396.8,0,6,137,0,1,26622.8
Q3,2013/2014,Provisional,01K,Q47,Y54,Child,5309,5247,288,350.4,0,0,0,0,0,11194.4
Q3,2013/2014,Provisional,01K,Q47,Y54,Non-Paying Adult,2200,5913,6468,1236,0,1.2,20,0,0,15838.2
Q3,2013/2014,Provisional,01K,Q47,Y54,Paying Adult,8959,14328,7824,2121.6,1.2,0,117,0,5,33355.8
Q3,2013/2014,Provisional,01M,Q46,Y54,Child,5058,7653,888,657.6,0,0,0,0,0,14256.6
Q3,2013/2014,Provisional,01M,Q46,Y54,Non-Paying Adult,2989,12270,25656,2628,0,6,54,0,1,43604
Q3,2013/2014,Provisional,01M,Q46,Y54,Paying Adult,6627,10665,9552,1978.8,0,6,53,0,5,28886.8
Q3,2013/2014,Provisional,01N,Q46,Y54,Child,4332,5952,648,619.2,0,0,1,0,0,11552.2
Q3,2013/2014,Provisional,01N,Q46,Y54,Non-Paying Adult,2046,8961,15048,2012.4,0,3.6,29,0,2,28102
Q3,2013/2014,Provisional,01N,Q46,Y54,Paying Adult,5470,9729,7848,2180.4,0,9.6,80,0,1,25318
Q3,2013/2014,Provisional,01R,Q44,Y54,Child,7077,6564,384,508.8,0,0,0,0,0,14533.8
Q3,2013/2014,Provisional,01R,Q44,Y54,Non-Paying Adult,2199,6219,6948,1166.4,0,0,28,0,2,16562.4
Q3,2013/2014,Provisional,01R,Q44,Y54,Paying Adult,11502,18474,12804,2690.4,1.2,1.2,166,0,8,45646.8
Q3,2013/2014,Provisional,01T,Q48,Y54,Child,5118,6735,948,700.8,0,0,1,0,0,13502.8
Q3,2013/2014,Provisional,01T,Q48,Y54,Non-Paying Adult,2477,10659,17388,2283.6,1.2,1.2,67,0,2,32879
Q3,2013/2014,Provisional,01T,Q48,Y54,Paying Adult,7962,14856,10632,2727.6,0,8.4,153,0,2,36341
Q3,2013/2014,Provisional,01V,Q48,Y54,Child,5114,4674,576,362.4,0,0,0,0,0,10726.4
Q3,2013/2014,Provisional,01V,Q48,Y54,Non-Paying Adult,2136,5667,7764,1123.2,1.2,1.2,37,0,0,16729.6
Q3,2013/2014,Provisional,01V,Q48,Y54,Paying Adult,9945,15846,12000,2314.8,1.2,9.6,225,0,4,40345.6
Q3,2013/2014,Provisional,01W,Q46,Y54,Child,11349,10671,876,866.4,0,0,0,0,1,23763.4
Q3,2013/2014,Provisional,01W,Q46,Y54,Non-Paying Adult,4381,11613,15168,2024.4,0,3.6,59,0,3,33252
Q3,2013/2014,Provisional,01W,Q46,Y54,Paying Adult,23057,30015,22188,4479.6,2.4,12,258,0,9,80021
Q3,2013/2014,Provisional,01X,Q48,Y54,Child,8003,8562,1032,830.4,1.2,0,0,0,0,18428.6
Q3,2013/2014,Provisional,01X,Q48,Y54,Non-Paying Adult,2783,10104,18312,1867.2,1.2,0,53,0,1,33121.4
Q3,2013/2014,Provisional,01X,Q48,Y54,Paying Adult,10592,18834,16272,3151.2,2.4,4.8,168,0,2,49026.4
Q3,2013/2014,Provisional,01Y,Q46,Y54,Child,9776,9048,912,867.6,0,0,0,0,0,20603.6
Q3,2013/2014,Provisional,01Y,Q46,Y54,Non-Paying Adult,4682,10113,17304,2404.8,0,0,63,0,3,34569.8
Q3,2013/2014,Provisional,01Y,Q46,Y54,Paying Adult,16310,19488,15612,3722.4,2.4,6,161,0,0,55301.8
Q3,2013/2014,Provisional,02A,Q46,Y54,Child,9506,9099,864,1045.2,0,0,0,0,0,20514.2
Q3,2013/2014,Provisional,02A,Q46,Y54,Non-Paying Adult,2863,10056,16560,2544,0,1.2,43,0,2,32069.2
Q3,2013/2014,Provisional,02A,Q46,Y54,Paying Adult,12451,20919,14040,3492,0,14.4,199,0,13,51128.4
Q3,2013/2014,Provisional,02D,Q44,Y54,Child,4227,4572,180,328.8,0,0,0,0,0,9307.8
Q3,2013/2014,Provisional,02D,Q44,Y54,Non-Paying Adult,1560,4125,3864,783.6,0,0,17,0,1,10350.6
Q3,2013/2014,Provisional,02D,Q44,Y54,Paying Adult,6388,9315,5292,1395.6,0,0,47,0,2,22439.6
Q3,2013/2014,Provisional,02E,Q44,Y54,Child,8206,7155,780,756,0,0,0,0,1,16898
Q3,2013/2014,Provisional,02E,Q44,Y54,Non-Paying Adult,2639,7854,10932,1701.6,0,0,44,0,2,23172.6
Q3,2013/2014,Provisional,02E,Q44,Y54,Paying Adult,13075,20892,13464,2958,1.2,8.4,190,0,4,50592.6
Q3,2013/2014,Provisional,02F,Q44,Y54,Child,10562,8913,924,986.4,0,0,0,0,0,21385.4
Q3,2013/2014,Provisional,02F,Q44,Y54,Non-Paying Adult,3264,11163,12024,2298,0,0,49,0,1,28799
Q3,2013/2014,Provisional,02F,Q44,Y54,Paying Adult,17509,31632,17484,5496,3.6,15.6,209,0,23,72372.2
Q3,2013/2014,Provisional,02G,Q47,Y54,Child,4316,4362,456,454.8,0,0,0,0,0,9588.8
Q3,2013/2014,Provisional,02G,Q47,Y54,Non-Paying Adult,1544,4947,7212,991.2,0,1.2,38,0,0,14733.4
Q3,2013/2014,Provisional,02G,Q47,Y54,Paying Adult,5819,10194,6720,1707.6,0,3.6,105,0,5,24554.2
Q3,2013/2014,Provisional,02H,Q46,Y54,Child,12784,14445,1392,1269.6,0,0,0,0,0,29890.6
Q3,2013/2014,Provisional,02H,Q46,Y54,Non-Paying Adult,5501,17013,20424,3018,0,1.2,109,0,2,46068.2
Q3,2013/2014,Provisional,02H,Q46,Y54,Paying Adult,20708,32037,18720,4018.8,3.6,32.4,442,0,5,75966.8
Q3,2013/2014,Provisional,02M,Q47,Y54,Child,5535,6237,564,361.2,0,0,0,0,0,12697.2
Q3,2013/2014,Provisional,02M,Q47,Y54,Non-Paying Adult,3112,8457,11472,972,1.2,2.4,41,0,1,24058.6
Q3,2013/2014,Provisional,02M,Q47,Y54,Paying Adult,14109,19569,15396,1980,0,2.4,170,0,7,51233.4
Q3,2013/2014,Provisional,02N,Q52,Y54,Child,6608,6753,480,398.4,0,0,1,0,0,14240.4
Q3,2013/2014,Provisional,02N,Q52,Y54,Non-Paying Adult,2812,6678,6708,812.4,0,0,31,0,0,17041.4
Q3,2013/2014,Provisional,02N,Q52,Y54,Paying Adult,10353,13620,9408,1821.6,0,9.6,163,0,0,35375.2
Q3,2013/2014,Provisional,02P,Q51,Y54,Child,8986,12342,1056,780,0,0,1,0,0,23165
Q3,2013/2014,Provisional,02P,Q51,Y54,Non-Paying Adult,4586,14889,21792,2157.6,0,0,77,0,1,43502.6
Q3,2013/2014,Provisional,02P,Q51,Y54,Paying Adult,15895,29628,19344,2473.2,2.4,4.8,322,0,5,67674.4
Q3,2013/2014,Provisional,02Q,Q51,Y54,Child,4126,3729,336,312,0,0,1,0,0,8504
Q3,2013/2014,Provisional,02Q,Q51,Y54,Non-Paying Adult,1678,5583,7356,753.6,0,0,39,0,0,15409.6
Q3,2013/2014,Provisional,02Q,Q51,Y54,Paying Adult,7658,12552,7728,1224,1.2,7.2,200,0,12,29382.4
Q3,2013/2014,Provisional,02R,Q52,Y54,Child,12912,13620,492,704.4,0,0,1,0,0,27729.4
Q3,2013/2014,Provisional,02R,Q52,Y54,Non-Paying Adult,6462,16137,16212,1641.6,0,0,88,0,1,40541.6
Q3,2013/2014,Provisional,02R,Q52,Y54,Paying Adult,15208,22449,12612,2287.2,0,0,212,0,1,52769.2
Q3,2013/2014,Provisional,02T,Q52,Y54,Child,7831,9804,624,682.8,0,0,0,0,0,18941.8
Q3,2013/2014,Provisional,02T,Q52,Y54,Non-Paying Adult,3509,11145,16716,1898.4,0,1.2,40,0,0,33309.6
Q3,2013/2014,Provisional,02T,Q52,Y54,Paying Adult,11955,19167,15216,2505.6,0,21.6,131,0,0,48996.2
Q3,2013/2014,Provisional,02V,Q52,Y54,Child,8055,8421,600,960,0,0,0,0,0,18036
Q3,2013/2014,Provisional,02V,Q52,Y54,Non-Paying Adult,3150,10032,11040,2673.6,1.2,1.2,55,0,1,26954
Q3,2013/2014,Provisional,02V,Q52,Y54,Paying Adult,10710,19161,10812,4330.8,0,1.2,153,0,6,45174
Q3,2013/2014,Provisional,02W,Q52,Y54,Child,5551,8955,276,789.6,0,0,0,0,0,15571.6
Q3,2013/2014,Provisional,02W,Q52,Y54,Non-Paying Adult,3544,10692,9036,2367.6,0,0,22,0,0,25661.6
Q3,2013/2014,Provisional,02W,Q52,Y54,Paying Adult,2346,3957,2256,1070.4,0,0,19,0,0,9648.4
Q3,2013/2014,Provisional,02X,Q51,Y54,Child,11515,15657,1044,1027.2,0,0,2,0,0,29245.2
Q3,2013/2014,Provisional,02X,Q51,Y54,Non-Paying Adult,6306,17427,20100,3153.6,0,1.2,99,0.75,2,47089.55
Q3,2013/2014,Provisional,02X,Q51,Y54,Paying Adult,22055,36888,20952,4347.6,3.6,13.2,416,0,7,84682.4
Q3,2013/2014,Provisional,02Y,Q50,Y54,Child,9963,8787,1020,552,1.2,0,0,0,1,20324.2
Q3,2013/2014,Provisional,02Y,Q50,Y54,Non-Paying Adult,3733,7971,10908,966,0,0,34,0,0,23612
Q3,2013/2014,Provisional,02Y,Q50,Y54,Paying Adult,18882,24192,16284,2929.2,2.4,6,301,0,8,62604.6
Q3,2013/2014,Provisional,03A,Q52,Y54,Child,10289,10104,708,763.2,0,0,0,0,0,21864.2
Q3,2013/2014,Provisional,03A,Q52,Y54,Non-Paying Adult,4205,11670,13308,2152.8,0,1.2,70,0,1,31408
Q3,2013/2014,Provisional,03A,Q52,Y54,Paying Adult,15657,23643,13572,2893.2,0,3.6,270,0,2,56040.8
Q3,2013/2014,Provisional,03C,Q52,Y54,Child,10107,10623,1056,738,0,0,0,0,2,22526
Q3,2013/2014,Provisional,03C,Q52,Y54,Non-Paying Adult,4771,14217,17568,2104.8,1.2,0,58,0,3,38723
Q3,2013/2014,Provisional,03C,Q52,Y54,Paying Adult,18964,27948,16848,2749.2,0,12,178,0,3,66702.2
Q3,2013/2014,Provisional,03D,Q50,Y54,Child,6627,5394,540,439.2,0,0,0,0,0,13000.2
Q3,2013/2014,Provisional,03D,Q50,Y54,Non-Paying Adult,2206,4632,6216,633.6,1.2,0,28,0,1,13717.8
Q3,2013/2014,Provisional,03D,Q50,Y54,Paying Adult,10151,16194,11556,1575.6,1.2,1.2,188,0,2,39669
Q3,2013/2014,Provisional,03E,Q50,Y54,Child,6336,4776,360,392.4,0,0,0,0,0,11864.4
Q3,2013/2014,Provisional,03E,Q50,Y54,Non-Paying Adult,1908,3825,4896,748.8,0,1.2,14,0,1,11394
Q3,2013/2014,Provisional,03E,Q50,Y54,Paying Adult,10142,14436,8520,2314.8,1.2,4.8,112,0,8,35538.8
Q3,2013/2014,Provisional,03F,Q50,Y54,Child,12112,14265,2100,1124.4,0,0,0,0,0,29601.4
Q3,2013/2014,Provisional,03F,Q50,Y54,Non-Paying Adult,6996,19032,29232,3895.2,1.2,1.2,98,0,3,59258.6
Q3,2013/2014,Provisional,03F,Q50,Y54,Paying Adult,20899,25608,17040,5650.8,0,12,275,0,11,69495.8
Q3,2013/2014,Provisional,03G,Q52,Y54,Child,9495,12588,900,956.4,0,0,0,0,0,23939.4
Q3,2013/2014,Provisional,03G,Q52,Y54,Non-Paying Adult,4958,15195,18792,2425.2,0,1.2,67,0,1,41439.4
Q3,2013/2014,Provisional,03G,Q52,Y54,Paying Adult,14834,19563,12924,2293.2,0,2.4,197,0,3,49816.6
Q3,2013/2014,Provisional,03H,Q50,Y54,Child,5249,7953,684,432,1.2,0,1,0,0,14320.2
Q3,2013/2014,Provisional,03H,Q50,Y54,Non-Paying Adult,2567,8226,8544,1189.2,0,1.2,40,0,1,20568.4
Q3,2013/2014,Provisional,03H,Q50,Y54,Paying Adult,9768,15822,9480,2341.2,1.2,3.6,119,0,5,37540
Q3,2013/2014,Provisional,03J,Q52,Y54,Child,9788,11001,780,607.2,0,0,0,0,0,22176.2
Q3,2013/2014,Provisional,03J,Q52,Y54,Non-Paying Adult,4333,11070,10716,1436.4,0,0,42,0,1,27598.4
Q3,2013/2014,Provisional,03J,Q52,Y54,Paying Adult,11307,14616,8880,1581.6,0,0,167,0,4,36555.6
Q3,2013/2014,Provisional,03K,Q50,Y54,Child,5371,4212,276,388.8,0,0,0,0,0,10247.8
Q3,2013/2014,Provisional,03K,Q50,Y54,Non-Paying Adult,1689,3519,4176,1044,0,0,14,0,0,10442
Q3,2013/2014,Provisional,03K,Q50,Y54,Paying Adult,8417,10977,6420,2281.2,0,2.4,112,0,0,28209.6
Q3,2013/2014,Provisional,03L,Q51,Y54,Child,9699,10032,996,793.2,1.2,0,0,0,0,21521.4
Q3,2013/2014,Provisional,03L,Q51,Y54,Non-Paying Adult,4491,14577,16176,1794,0,2.4,81,0,2,37123.4
Q3,2013/2014,Provisional,03L,Q51,Y54,Paying Adult,16229,26556,15372,2703.6,0,21.6,329,0,12,61223.2
Q3,2013/2014,Provisional,03M,Q50,Y54,Child,3870,3816,288,358.8,0,0,0,0,0,8332.8
Q3,2013/2014,Provisional,03M,Q50,Y54,Non-Paying Adult,1902,4800,5532,858,0,0,25,0,1,13118
Q3,2013/2014,Provisional,03M,Q50,Y54,Paying Adult,6414,9843,5772,1374,0,0,102,0,3,23508
Q3,2013/2014,Provisional,03N,Q51,Y54,Child,21911,22740,1308,1518,0,0,1,0,0,47478
Q3,2013/2014,Provisional,03N,Q51,Y54,Non-Paying Adult,10923,29763,30396,3970.8,1.2,13.2,126,0,7,75200.2
Q3,2013/2014,Provisional,03N,Q51,Y54,Paying Adult,38869,58407,31716,7204.8,2.4,33.6,510,0,12,136754.8
Q3,2013/2014,Provisional,03Q,Q50,Y54,Child,13487,10614,780,843.6,0,0,1,0,0,25725.6
Q3,2013/2014,Provisional,03Q,Q50,Y54,Non-Paying Adult,4558,10197,11904,1464,0,1.2,32,0,2,28158.2
Q3,2013/2014,Provisional,03Q,Q50,Y54,Paying Adult,29684,37794,20556,4554,1.2,14.4,339,0,3,92945.6
Q3,2013/2014,Provisional,03R,Q52,Y54,Child,12842,13530,900,1018.8,0,0,1,0,0,28291.8
Q3,2013/2014,Provisional,03R,Q52,Y54,Non-Paying Adult,6169,15597,19440,2565.6,0,4.8,87,0,3,43866.4
Q3,2013/2014,Provisional,03R,Q52,Y54,Paying Adult,25067,35928,22380,4500,1.2,3.6,404,0,15,88298.8
Q3,2013/2014,Provisional,03T,Q59,Y55,Child,6242,7308,804,562.8,0,0,1,0,1,14918.8
Q3,2013/2014,Provisional,03T,Q59,Y55,Non-Paying Adult,3994,11115,16560,1695.6,0,0,32,0,5,33401.6
Q3,2013/2014,Provisional,03T,Q59,Y55,Paying Adult,15246,23064,14724,1825.2,0,20.4,132,0,5,55016.6
Q3,2013/2014,Provisional,03V,Q58,Y55,Child,1894,3024,456,367.2,0,0,0,0,0,5741.2
Q3,2013/2014,Provisional,03V,Q58,Y55,Non-Paying Adult,740,3858,4956,856.8,0,1.2,13,0,0,10425
Q3,2013/2014,Provisional,03V,Q58,Y55,Paying Adult,2438,5268,3900,1387.2,1.2,1.2,19,0,1,13015.6
Q3,2013/2014,Provisional,03W,Q59,Y55,Child,11406,9180,1032,700.8,0,0,2,0,0,22320.8
Q3,2013/2014,Provisional,03W,Q59,Y55,Non-Paying Adult,3125,9189,10872,1172.4,0,1.2,27,0,0,24386.6
Q3,2013/2014,Provisional,03W,Q59,Y55,Paying Adult,18959,25593,14196,2730,0,2.4,163,0,2,61645.4
Q3,2013/2014,Provisional,03X,Q55,Y55,Child,3865,3966,420,151.2,0,0,0,0,0,8402.2
Q3,2013/2014,Provisional,03X,Q55,Y55,Non-Paying Adult,1633,5085,4644,322.8,0,2.4,27,0,0,11714.2
Q3,2013/2014,Provisional,03X,Q55,Y55,Paying Adult,9438,14010,7164,934.8,0,12,158,0,0,31716.8
Q3,2013/2014,Provisional,03Y,Q55,Y55,Child,2921,2985,204,187.2,0,0,0,0,0,6297.2
Q3,2013/2014,Provisional,03Y,Q55,Y55,Non-Paying Adult,1562,4899,4104,490.8,1.2,1.2,10,0,0,11068.2
Q3,2013/2014,Provisional,03Y,Q55,Y55,Paying Adult,6514,9765,4452,741.6,0,3.6,60,0,3,21539.2
Q3,2013/2014,Provisional,04C,Q59,Y55,Child,13121,17337,1128,1354.8,1.2,0,2,0,1,32945
Q3,2013/2014,Provisional,04C,Q59,Y55,Non-Paying Adult,7276,24333,27312,3954,0,0,98,0,1,62974
Q3,2013/2014,Provisional,04C,Q59,Y55,Paying Adult,11955,22815,11304,3074.4,1.2,13.2,158,0,5,49325.8
Q3,2013/2014,Provisional,04D,Q59,Y55,Child,7254,5757,744,386.4,0,0,2,0,0,14143.4
Q3,2013/2014,Provisional,04D,Q59,Y55,Non-Paying Adult,2896,9990,9096,1099.2,0,0,33,0,2,23116.2
Q3,2013/2014,Provisional,04D,Q59,Y55,Paying Adult,13032,21543,11256,2238,0,1.2,158,0,10,48238.2
Q3,2013/2014,Provisional,04E,Q55,Y55,Child,7501,6762,552,418.8,0,0,0,0,0,15233.8
Q3,2013/2014,Provisional,04E,Q55,Y55,Non-Paying Adult,3862,9837,13752,1381.2,0,0,43,0,4,28879.2
Q3,2013/2014,Provisional,04E,Q55,Y55,Paying Adult,13961,17508,10584,1762.8,0,0,155,0,4,43974.8
Q3,2013/2014,Provisional,04F,Q58,Y55,Child,9682,10038,840,915.6,1.2,0,0,0,0,21476.8
Q3,2013/2014,Provisional,04F,Q58,Y55,Non-Paying Adult,2960,9126,11424,1693.2,0,2.4,22,0,0,25227.6
Q3,2013/2014,Provisional,04F,Q58,Y55,Paying Adult,9267,15687,9588,2107.2,0,3.6,119,0,2,36773.8
Q3,2013/2014,Provisional,04G,Q58,Y55,Child,24246,21915,2244,1590,0,0,3,0,0,49998
Q3,2013/2014,Provisional,04G,Q58,Y55,Non-Paying Adult,7941,22737,30060,3526.8,1.2,0,50,0,2,64318
Q3,2013/2014,Provisional,04G,Q58,Y55,Paying Adult,35490,57975,33552,7208.4,1.2,2.4,390,0,14,134633
Q3,2013/2014,Provisional,04H,Q55,Y55,Child,3966,4125,240,210,0,0,0,0,0,8541
Q3,2013/2014,Provisional,04H,Q55,Y55,Non-Paying Adult,1487,3438,4020,426,0,0,19,0,0,9390
Q3,2013/2014,Provisional,04H,Q55,Y55,Paying Adult,7224,10698,6096,891.6,0,2.4,78,0,2,24992
Q3,2013/2014,Provisional,04J,Q55,Y55,Child,10436,10881,972,796.8,0,0,0,0,0,23085.8
Q3,2013/2014,Provisional,04J,Q55,Y55,Non-Paying Adult,4359,10347,10872,2121.6,0,1.2,50,0,2,27752.8
Q3,2013/2014,Provisional,04J,Q55,Y55,Paying Adult,19609,26400,15408,4537.2,1.2,9.6,243,0,3,66211
Q3,2013/2014,Provisional,04K,Q55,Y55,Child,9944,13299,1068,1060.8,0,0,0,0,0,25371.8
Q3,2013/2014,Provisional,04K,Q55,Y55,Non-Paying Adult,5843,24213,33780,4215.6,0,0,77,0,1,68129.6
Q3,2013/2014,Provisional,04K,Q55,Y55,Paying Adult,12382,22530,13800,3150,0,2.4,111,0,7,51982.4
Q3,2013/2014,Provisional,04L,Q55,Y55,Child,6361,6384,636,345.6,0,0,0,0,0,13726.6
Q3,2013/2014,Provisional,04L,Q55,Y55,Non-Paying Adult,2976,7908,9492,1144.8,0,0,19,0,1,21540.8
Q3,2013/2014,Provisional,04L,Q55,Y55,Paying Adult,13763,17880,11112,2269.2,0,3.6,99,0,0,45126.8
Q3,2013/2014,Provisional,04M,Q55,Y55,Child,3569,3699,432,205.2,0,0,2,0,0,7907.2
Q3,2013/2014,Provisional,04M,Q55,Y55,Non-Paying Adult,1519,4674,5256,522,0,4.8,22,0,0,11997.8
Q3,2013/2014,Provisional,04M,Q55,Y55,Paying Adult,6619,10332,5664,876,0,20.4,66,0,2,23579.4
Q3,2013/2014,Provisional,04N,Q55,Y55,Child,4735,3282,252,210,0,0,0,0,0,8479
Q3,2013/2014,Provisional,04N,Q55,Y55,Non-Paying Adult,1530,2433,3624,295.2,0,0,5,0,0,7887.2
Q3,2013/2014,Provisional,04N,Q55,Y55,Paying Adult,6689,7608,5280,732,0,1.2,53,0,0,20363.2
Q3,2013/2014,Provisional,04Q,Q59,Y55,Child,4339,4080,336,212.4,0,0,0,0,0,8967.4
Q3,2013/2014,Provisional,04Q,Q59,Y55,Non-Paying Adult,1490,4299,4044,464.4,0,1.2,15,0,0,10313.6
Q3,2013/2014,Provisional,04Q,Q59,Y55,Paying Adult,7144,9957,5520,992.4,0,0,135,0,0,23748.4
Q3,2013/2014,Provisional,04R,Q55,Y55,Child,17296,15795,888,1029.6,0,0,0,0,0,35008.6
Q3,2013/2014,Provisional,04R,Q55,Y55,Non-Paying Adult,6503,17934,19572,2344.8,0,0,64,0,3,46420.8
Q3,2013/2014,Provisional,04R,Q55,Y55,Paying Adult,27335,38973,19092,3818.4,1.2,7.2,211,0,5,89442.8
Q3,2013/2014,Provisional,04V,Q59,Y55,Child,14792,11511,1140,688.8,0,0,0,0,0,28131.8
Q3,2013/2014,Provisional,04V,Q59,Y55,Non-Paying Adult,5039,11997,13128,1284,0,1.2,48,0,1,31498.2
Q3,2013/2014,Provisional,04V,Q59,Y55,Paying Adult,24065,35838,19260,2955.6,0,3.6,284,0,4,82410.2
Q3,2013/2014,Provisional,04X,Q54,Y55,Child,6660,9987,1212,476.4,0,0,0,0,0,18335.4
Q3,2013/2014,Provisional,04X,Q54,Y55,Non-Paying Adult,3933,13974,29520,2169.6,0,2.4,53,0,0,49652
Q3,2013/2014,Provisional,04X,Q54,Y55,Paying Adult,10750,17508,13092,1471.2,0,2.4,113,0,4,42940.6
Q3,2013/2014,Provisional,04Y,Q60,Y55,Child,3586,3999,528,175.2,0,0,0,0,0,8288.2
Q3,2013/2014,Provisional,04Y,Q60,Y55,Non-Paying Adult,1371,4935,7992,536.4,0,3.6,17,0,0,14855
Q3,2013/2014,Provisional,04Y,Q60,Y55,Paying Adult,6656,12444,8628,925.2,3.6,27.6,112,0,1,28797.4
Q3,2013/2014,Provisional,05A,Q53,Y55,Child,13117,13425,1368,408,0,0,2,0,0,28320
Q3,2013/2014,Provisional,05A,Q53,Y55,Non-Paying Adult,6858,16809,32280,1305.6,0,1.2,66,0,2,57321.8
Q3,2013/2014,Provisional,05A,Q53,Y55,Paying Adult,19402,30729,25860,1974,0,2.4,270,0,4,78241.4
Q3,2013/2014,Provisional,05C,Q54,Y55,Child,9248,10254,1416,506.4,0,0,1,0,0,21425.4
Q3,2013/2014,Provisional,05C,Q54,Y55,Non-Paying Adult,4205,12408,24780,1657.2,0,0,74,0,2,43126.2
Q3,2013/2014,Provisional,05C,Q54,Y55,Paying Adult,18638,27627,22788,3404.4,4.8,4.8,244,0,5,72716
Q3,2013/2014,Provisional,05D,Q60,Y55,Child,6036,4848,660,374.4,0,0,0,0,0,11918.4
Q3,2013/2014,Provisional,05D,Q60,Y55,Non-Paying Adult,2221,6168,6324,818.4,0,0,20,0,2,15553.4
Q3,2013/2014,Provisional,05D,Q60,Y55,Paying Adult,8563,11628,5784,1588.8,0,0,50,0,2,27615.8
Q3,2013/2014,Provisional,05F,Q53,Y55,Child,6178,6198,648,645.6,0,0,1,0,0,13670.6
Q3,2013/2014,Provisional,05F,Q53,Y55,Non-Paying Adult,2230,5181,5640,1633.2,0,0,26,0,0,14710.2
Q3,2013/2014,Provisional,05F,Q53,Y55,Paying Adult,9966,16281,8760,4030.8,0,3.6,139,0,5,39185.4
